bug_type,mutation_type,omp_construct,bug_omp_concept,needs_review,count,notes,example_source_id,example_original_statement,example_buggy_statement
STRUCT_S_7_TO_8,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/target/test_target_defaultmap_present_aggregate.c,new_struct.s = 7; new_struct.S[0] = 70; new_struct.S[1] = 700;,new_struct.s = 8; new_struct.S[0] = 70; new_struct.S[1] = 700;
SUM_INC_TO_DEC,NEEDS_REVIEW,task,general_code,True,1,,tests/4.5/task/test_target_and_task_nowait.c,sum++;,sum--;
TARGET_ACCESS_SINGLE_TO_ALL,NEEDS_REVIEW,target_mapping,allocator,True,1,,tests/6.0/target/test_target_access.c,"omp_alloctrait_t trait = { omp_atk_target_access, omp_atv_single };","omp_alloctrait_t trait = { omp_atk_target_access, omp_atv_all };"
TARGET_DATA_IF_GT_TO_LT,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/4.5/target_data/test_target_data_if.c,#pragma omp target data if(map_size > SIZE_THRESHOLD) map(to: map_size)  \,#pragma omp target data if(map_size < SIZE_THRESHOLD) map(to: map_size)  \
TARGET_DATA_IF_PROC_TO_NOTPROC,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/5.0/target/test_target_parallel_if_device.c,"#pragma omp target data map(tofrom: A[0:N], InitDev[0:1]) if(Proc) device(gpu)","#pragma omp target data map(tofrom: A[0:N], InitDev[0:1]) if(!Proc) device(gpu)"
TARGET_FUNCTION_PLUS1_TO_PLUS2,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/declare_target/test_declare_target_device_type_nohost.c,a[i] += 1;,a[i] += 2;
TARGET_IF_GT_TO_GE,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/4.5/target/test_target_if.c,#pragma omp target if(size > SIZE_THRESHOLD) map(to: size)  \,#pragma omp target if(size >= SIZE_THRESHOLD) map(to: size)  \
TARGET_MEMCPY_WRONG_DIRECTION,NEEDS_REVIEW,target_mapping,data_sharing,True,1,,tests/4.5/target_data/test_target_data_map_alloc.c,"omp_get_initial_device(),
                                  omp_get_default_device());","omp_get_default_device(),
                                  omp_get_initial_device());"
TARGET_VARIANT_MATCH_TO_PARALLEL,NEEDS_REVIEW,declare_variant,variant_selector,True,1,,tests/5.0/declare_variant/test_declare_variant.c,#pragma omp declare variant(t_fn) match(construct = {target}),#pragma omp declare variant(t_fn) match(construct = {parallel})
TARGET_WRITE_100_TO_99,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target/test_target_firstprivate.c,compute_array[p_val][i] = 100;,compute_array[p_val][i] = 99;
TEAM_NUM_PLUS_ONE,NEEDS_REVIEW,target_mapping,runtime_api,True,2,,tests/6.0/target/test_target_teams_groupprivate.c,group_sum = omp_get_team_num();,group_sum = omp_get_team_num() + 1;
THREAD_NUM_PLUS_ONE,NEEDS_REVIEW,metadirective,runtime_api,True,1,,tests/5.1/metadirective/test_metadirective_device.c,A[i] = omp_get_thread_num();,A[i] = omp_get_thread_num() + 1;
THREE_K_TO_TWO_K,NEEDS_REVIEW,loop,general_code,True,3,,tests/5.0/target_parallel_loop/test_target_parallel_loop_bind.c,arr[i][j][k] += i+2*j+3*k;,arr[i][j][k] += i+2*j+2*k;
TICKET_INCREMENT_TO_NOOP,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute/test_target_teams_distribute_nowait.c,my_ticket = ticket[0]++;,my_ticket = ticket[0];
TWO_I_TO_I,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_uses_allocators_pteam.c,pteam_result[i] = 2 * i ;,pteam_result[i] = i ;
UPDATE_A_PLUS1_TO_PLUS2,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/5.0/declare_target/test_declare_target_device_type_any.c,a[i] += 1;,a[i] += 2;
UPDATE_B_X2_TO_X3,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_update/test_target_update_to.c,b[i] = b[i] * 2;,b[i] = b[i] * 3;
UPDATE_MUL3_TO_MUL2,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_nowait_argument.c,*num = (*num) * 3;,*num = (*num) * 2;
UPDATE_TO_TO_FROM,NEEDS_REVIEW,target_mapping,general_code,True,5,,tests/4.5/target_update/test_target_update_if.c,#pragma omp target update if (change_flag) to(b[:N]) //update b=4 for all odd iterations,#pragma omp target update if (change_flag) from(b[:N]) //update b=4 for all odd iterations
VAL_PLUS2_TO_PLUS1,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_parallel_linear.c,val += 2;,val += 1;
VARIANT_NOHOST_TO_HOST,NEEDS_REVIEW,target_mapping,variant_selector,True,1,,tests/6.0/target/test_target_teams_groupprivate_devicetype_nohost.c,#pragma omp declare variant(target_func) match(device={kind(nohost)}),#pragma omp declare variant(target_func) match(device={kind(host)})
WRONG_DECLARE_TARGET_COMPUTE,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/4.5/declare_target/test_declare_target_end_declare_target.c,a[i] = b[i]*c[i] + aint * i;,a[i] = b[i]*c[i] + (aint + 1) * i;
WRONG_HOST_ACCUMULATION,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_data/test_target_data_use_device_ptr.c,array_host[i] += array_device[i];,array_host[i] += 1;
WRONG_PREFIX_INDEX,NEEDS_REVIEW,loop,general_code,True,1,,tests/5.0/loop/test_loop_collapse_device.c,b[x][y][z + 1] = b[x][y][z] + a[x][y][z];,b[x][y][z] = b[x][y][z] + a[x][y][z];
WRONG_PREFIX_OUTPUT_INDEX,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_simd/test_target_simd_collapse.c,b[x][y][z + 1] = b[x][y][z] + a[x][y][z];,b[x][y][z] = b[x][y][z] + a[x][y][z];
WRONG_PRODUCT_OPERATOR,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/application_kernels/mmm_target.c,c[i*rowA+j] = a[i*rowA+j] * b[k*colA+j];,c[i*rowA+j] = a[i*rowA+j] + b[k*colA+j];
WRONG_WHEN_CONTEXT,NEEDS_REVIEW,metadirective,general_code,True,1,,tests/5.2/metadirective/test_metadirective_otherwise.c,when(device = {kind(nohost)}: nothing),when(device = {kind(host)}: nothing)
X_10_TO_9,NEEDS_REVIEW,atomic,general_code,True,2,,tests/5.0/target_requires/test_target_requires_atomic_default_mem_order_acq_rel.c,x = 10;,x = 9;
X_2I_TO_I,NEEDS_REVIEW,allocator,general_code,True,2,,tests/5.0/allocate/test_allocate_on_device.c,x[i] = 2*i;,x[i] = i;
X_INC_TO_PLUS2,NEEDS_REVIEW,atomic,general_code,True,1,,tests/5.0/atomic/test_atomic_num_hint_device.c,x++;,x += 2;
X_PLUS1_TO_PLUS2,NEEDS_REVIEW,atomic,general_code,True,1,,tests/5.0/target_teams_distribute_parallel_for_simd/test_target_teams_distribute_parallel_for_simd_atomic.c,x += 1;,x += 2;
Y_INCREMENT_TO_PLUS2,NEEDS_REVIEW,taskgraph,general_code,True,1,,tests/6.0/taskgraph/test_taskgraph_target.c,++y;,y += 2;
Y_PLUS2_TO_MINUS2,NEEDS_REVIEW,taskloop_simd,general_code,True,2,,tests/5.1/order/test_taskloop_simd_order_reproducible_device.c,y[i] = x[i] + 2;,y[i] = x[i] - 2;
ZERO_LENGTH_POINTER_TO_FULL_MAP,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/4.5/target/test_target_map_zero_length_pointer.c,#pragma omp target,#pragma omp target map(p[0:N])
