dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,2.5,42,,,,,,,0.6282,0.0,3141.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,2.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.648,0.0,3240.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.011136271847364432,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,3.0,42,,,,,,,0.6282,0.0,3141.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,2.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6482,0.0,3241.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.01133627184736441,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,3.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6484,0.0,3242.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.011536271847364388,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,1.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6476,0.0,3238.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010736271847364365,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,1.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.647,0.0,3235.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010136271847364431,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,2.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6472,0.0,3236.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010336271847364409,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,2.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6472,0.0,3236.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010336271847364409,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,3.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6474,0.0,3237.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010536271847364387,0.0
